date,region,course_id,race_id,type,pattern,age_band,dist,dist_f,dist_m,dist_y,going,surface,ran,pos,draw,ovr_btn,btn,horse_id,age,sex,wgt,lbs,time,secs,sp,dec,jockey_id,trainer_id,prize,or,rpr,ts,sire_id,dam_id,damsire_id,owner_id
2016-11-12,NZ,472,663355,Flat,Group 1,3yo,1m,8f,1600,1760,Good,Turf,11,10,5.0,4.75,.5,1222749,3.0,F,8-13,125,1:38.64,98.64,188/10,19.8,82747,30257,1388.89,–,93,–,633824,705669.0,460016.0,181863
2015-02-21,NZ,473,619881,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,9,1,2.0,0,0,846422,5.0,G,9-4,130,1:35.68,95.68,28/1,29.0,77435,27472,59375.0,–,105,–,593038,771781.0,485787.0,214903
2015-02-21,NZ,473,619881,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,9,2,7.0,0.1,0.1,829438,6.0,G,9-4,130,1:35.70,95.70,47/10,5.7,78018,27706,19000.0,–,105,–,770940,829439.0,464729.0,209361
2015-02-21,NZ,473,619881,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,9,3,8.0,1.75,1.75,822032,5.0,G,9-4,130,1:35.97,95.97,27/1,28.0,85942,18952,9500.0,–,101,–,632831,608056.0,500343.0,182007
2015-02-21,NZ,473,619881,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,9,4,3.0,3.25,1.5,878256,5.0,G,9-4,130,1:36.22,96.22,97/10,10.7,77702,13387,4750.0,–,98,–,596550,796679.0,460016.0,215968
2015-02-21,NZ,473,619881,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,9,5,4.0,3.5,0.1,805695,5.0,M,9-0,126,1:36.28,96.28,12/5J,3.4,91306,21896,2375.0,–,93,–,597619,729149.0,476607.0,172304
2015-02-21,NZ,473,619881,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,9,6,5.0,9.25,5.75,802934,7.0,G,9-4,130,1:37.22,97.22,73/10,8.3,75804,29948,1000.0,–,84,–,601360,802935.0,476611.0,199967
2015-02-21,NZ,473,619881,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,9,7,6.0,9.75,.5,849210,4.0,C,9-4,130,1:37.31,97.31,112/10,12.2,84202,3550,1000.0,–,83,–,509320,849209.0,450047.0,215910
2015-02-21,NZ,473,619881,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,9,8,1.0,11.25,1.5,828922,4.0,C,9-4,130,1:37.56,97.56,12/5J,3.4,88918,27227,1000.0,–,79,–,455703,828924.0,460735.0,190222
2015-02-21,NZ,473,619881,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,9,9,9.0,33.25,22,853575,4.0,F,9-0,126,1:41.22,101.22,156/10,16.6,81648,14180,1000.0,–,25,–,678387,627054.0,63261.0,217405
2016-02-27,NZ,473,645181,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,10,1,3.0,0,0,869949,4.0,G,9-4,130,1:36.12,96.12,9/2,5.5,12269,31578,54976.85,–,107,–,716511,731453.0,63261.0,225751
2016-02-27,NZ,473,645181,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,10,2,7.0,1,1,822032,6.0,G,9-4,130,1:36.29,96.29,129/10,13.9,85942,18952,17592.59,–,105,–,632831,608056.0,500343.0,182007
2016-02-27,NZ,473,645181,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,10,3,5.0,1.25,0.2,846420,6.0,G,9-4,130,1:36.36,96.36,41/5,9.2,89005,13405,8796.3,–,104,–,584343,846421.0,460016.0,198032
2016-02-27,NZ,473,645181,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,10,4,4.0,1.75,.5,842880,6.0,G,9-4,130,1:36.41,96.41,17/1,18.0,77435,13974,4398.15,–,103,–,523631,842879.0,450464.0,233456
2016-02-27,NZ,473,645181,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,10,5,2.0,2.25,.5,853391,5.0,G,9-4,130,1:36.50,96.50,17/10F,2.7,77226,13973,2199.07,–,102,–,597619,853390.0,63261.0,198995
2016-02-27,NZ,473,645181,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,10,6,6.0,3.5,1.25,852195,4.0,C,9-4,130,1:36.70,96.70,7/2,4.5,77257,31152,925.93,–,99,–,566008,708827.0,480438.0,210749
2016-02-27,NZ,473,645181,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,10,7,1.0,4,.5,961908,6.0,M,9-0,126,1:36.79,96.79,41/1,42.0,81648,15133,925.93,–,94,–,519564,853568.0,476611.0,208056
2016-02-27,NZ,473,645181,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,10,8,10.0,4.5,.5,824937,6.0,M,9-0,126,1:36.87,96.87,177/10,18.7,95024,31784,925.93,–,93,–,472277,571102.0,459025.0,207724
2016-02-27,NZ,473,645181,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,10,9,8.0,4.5,0.1,878256,6.0,G,9-4,130,1:36.89,96.89,236/10,24.6,77414,13387,925.93,–,97,–,596550,796679.0,460016.0,215968
2016-02-27,NZ,473,645181,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,10,10,9.0,5.5,1,878866,7.0,G,9-4,130,1:37.04,97.04,138/10,14.8,78018,12336,925.93,–,94,–,646436,878868.0,589455.0,225449
2015-01-17,NZ,479,617848,Flat,Group 1,3yo,1m,8f,1600,1760,Good,Turf,9,1,9.0,0,0,877877,3.0,G,8-13,125,1:36.67,96.67,28/1,29.0,87918,18864,70312.5,–,106,–,693355,877876.0,49087.0,225195
2015-01-17,NZ,479,617848,Flat,Group 1,3yo,1m,8f,1600,1760,Good,Turf,9,2,2.0,0.2,0.2,874243,3.0,F,8-8,120,1:36.70,96.70,11/10F,2.1,88918,17936,22500.0,–,101,–,584449,668102.0,460671.0,224173
2015-01-17,NZ,479,617848,Flat,Group 1,3yo,1m,8f,1600,1760,Good,Turf,9,3,1.0,1,.75,877873,3.0,G,8-13,125,1:36.84,96.84,37/10,4.7,77226,28057,11250.0,–,104,–,705659,737362.0,517982.0,225193
2015-01-17,NZ,479,617848,Flat,Group 1,3yo,1m,8f,1600,1760,Good,Turf,9,4,5.0,1.5,.5,852199,3.0,C,8-13,125,1:36.92,96.92,56/10,6.6,84768,18818,5625.0,–,103,–,684715,852200.0,505383.0,216955
2015-01-17,NZ,479,617848,Flat,Group 1,3yo,1m,8f,1600,1760,Good,Turf,9,5,4.0,1.5,0.1,874239,3.0,G,8-13,125,1:36.94,96.94,68/10,7.8,77702,13974,2812.5,–,103,–,632831,566089.0,304247.0,225194
2015-01-17,NZ,479,617848,Flat,Group 1,3yo,1m,8f,1600,1760,Good,Turf,9,6,7.0,3.25,1.75,873246,3.0,C,8-13,125,1:37.21,97.21,39/1,40.0,77257,26309,1500.0,–,99,–,695767,873245.0,510526.0,223813
2015-01-17,NZ,479,617848,Flat,Group 1,3yo,1m,8f,1600,1760,Good,Turf,9,7,8.0,4.5,1.25,875648,3.0,F,8-8,120,1:37.42,97.42,243/10,25.3,78558,14715,1500.0,–,91,–,714974,875653.0,485787.0,188192
2015-01-17,NZ,479,617848,Flat,Group 1,3yo,1m,8f,1600,1760,Good,Turf,9,8,6.0,8.75,4.25,877875,3.0,G,8-13,125,1:38.13,98.13,176/10,18.6,85942,13403,1500.0,–,86,–,716511,877874.0,529888.0,225138
2015-01-17,NZ,479,617848,Flat,Group 1,3yo,1m,8f,1600,1760,Good,Turf,9,9,3.0,9,0.2,876566,3.0,G,8-13,125,1:38.20,98.20,106/10,11.6,75804,22159,1500.0,–,86,–,459025,876567.0,500343.0,224861
2015-01-17,NZ,479,617849,Flat,Group 1,3yo+,6f,6f,1200,1320,Good,Turf,17,1,12.0,0,0,825394,5.0,G,9-0,126,1:07.01,67.01,26/1,27.0,12269,28057,73437.5,–,112,–,510321,825395.0,459025.0,222103
2015-01-17,NZ,479,617849,Flat,Group 1,3yo+,6f,6f,1200,1320,Good,Turf,17,2,3.0,4,4,877879,4.0,F,8-5,117,1:07.68,67.68,92/1,93.0,77435,30156,23500.0,–,90,–,560029,877878.0,301663.0,191582
2015-01-17,NZ,479,617849,Flat,Group 1,3yo+,6f,6f,1200,1320,Good,Turf,17,3,11.0,4.75,.75,830799,6.0,M,8-5,117,1:07.80,67.80,93/10,10.3,91403,11365,11750.0,–,88,–,601360,576325.0,459960.0,90207
2015-01-17,NZ,479,617849,Flat,Group 1,3yo+,6f,6f,1200,1320,Good,Turf,17,4,9.0,5,0.2,799639,7.0,G,8-11,123,1:07.88,67.88,186/10,19.6,75804,18788,5875.0,–,93,–,601360,799640.0,60857.0,199525
2015-01-17,NZ,479,617849,Flat,Group 1,3yo+,6f,6f,1200,1320,Good,Turf,17,5,1.0,5.25,0.2,873942,4.0,F,8-7,119,1:07.92,67.92,23/10F,3.3,80689,24213,2937.5,–,89,–,546212,873943.0,575178.0,224041
2015-01-17,NZ,479,617849,Flat,Group 1,3yo+,6f,6f,1200,1320,Good,Turf,17,6,4.0,5.75,.5,877882,6.0,G,8-10,122,1:07.97,67.97,51/1,52.0,84202,22466,1500.0,–,90,–,667782,590695.0,305277.0,225198
2015-01-17,NZ,479,617849,Flat,Group 1,3yo+,6f,6f,1200,1320,Good,Turf,17,7,17.0,5.75,0.2,856055,4.0,F,8-6,118,1:08.00,68.00,25/1,26.0,84768,23641,1500.0,–,85,–,632831,505136.0,459960.0,223897
2015-01-17,NZ,479,617849,Flat,Group 1,3yo+,6f,6f,1200,1320,Good,Turf,17,8,2.0,6.25,.5,820968,5.0,M,8-6,118,1:08.05,68.05,44/1,45.0,85942,27366,1500.0,–,84,–,532968,564083.0,73085.0,219287
2015-01-17,NZ,479,617849,Flat,Group 1,3yo+,6f,6f,1200,1320,Good,Turf,17,9,10.0,6.75,.5,810260,6.0,G,8-10,122,1:08.14,68.14,114/10,12.4,91306,18644,1500.0,–,86,–,546115,746855.0,505588.0,81909
2015-01-17,NZ,479,617849,Flat,Group 1,3yo+,6f,6f,1200,1320,Good,Turf,17,10,7.0,7,0.1,508380,5.0,M,8-11,123,1:08.19,68.19,11/1,12.0,77226,18864,1500.0,–,87,–,667782,858788.0,476611.0,219288
2015-01-17,NZ,479,617852,Flat,Group 3,3yo+,1m2½f,10.5f,2100,2310,Good,Turf,12,1,4.0,0,0,823505,5.0,M,8-7,119,2:10.60,130.60,81/10,9.1,88918,14566,20312.5,–,95,–,632682,588367.0,455293.0,186575
2015-01-17,NZ,479,617852,Flat,Group 3,3yo+,1m2½f,10.5f,2100,2310,Good,Turf,12,2,8.0,0.1,0.1,830997,5.0,M,8-5,117,2:10.62,130.62,58/10,6.8,84768,27173,6500.0,–,93,–,519564,659897.0,57937.0,237692
2015-01-17,NZ,479,617852,Flat,Group 3,3yo+,1m2½f,10.5f,2100,2310,Good,Turf,12,3,11.0,.75,.75,875451,5.0,M,8-5,117,2:10.72,130.72,18/5J,4.6,93790,16607,3250.0,–,91,–,455703,590686.0,466101.0,224469
2015-01-17,NZ,479,617852,Flat,Group 3,3yo+,1m2½f,10.5f,2100,2310,Good,Turf,12,4,10.0,1,0.2,849519,9.0,G,8-10,122,2:10.77,130.77,27/1,28.0,78558,13968,1625.0,–,96,–,556344,524583.0,304404.0,216029
2015-01-17,NZ,479,617852,Flat,Group 3,3yo+,1m2½f,10.5f,2100,2310,Good,Turf,12,5,2.0,1.25,0.1,771101,8.0,G,8-9,121,2:10.82,130.82,36/1,37.0,14720,23804,812.5,–,95,–,505383,771102.0,457826.0,187628
2015-01-17,NZ,479,617852,Flat,Group 3,3yo+,1m2½f,10.5f,2100,2310,Good,Turf,12,6,3.0,1.75,.5,829084,5.0,M,8-5,117,2:10.89,130.89,143/10,15.3,81648,13403,500.0,–,90,–,593038,829085.0,450464.0,209229
2015-01-17,NZ,479,617852,Flat,Group 3,3yo+,1m2½f,10.5f,2100,2310,Good,Turf,12,7,5.0,2.5,.75,834984,8.0,G,8-11,123,2:11.02,131.02,61/10,7.1,78018,16110,500.0,–,94,–,561601,834985.0,304230.0,193196
2015-01-17,NZ,479,617852,Flat,Group 3,3yo+,1m2½f,10.5f,2100,2310,Good,Turf,12,8,1.0,7.25,4.75,877641,5.0,G,8-9,121,2:11.81,131.81,18/5J,4.6,77226,7971,500.0,–,83,–,522793,755193.0,95466.0,225135
2015-01-17,NZ,479,617852,Flat,Group 3,3yo+,1m2½f,10.5f,2100,2310,Good,Turf,12,9,12.0,8.25,1,873503,6.0,M,8-6,118,2:11.97,131.97,208/10,21.8,89706,29943,500.0,–,78,–,543146,873504.0,95466.0,223896
2015-01-17,NZ,479,617852,Flat,Group 3,3yo+,1m2½f,10.5f,2100,2310,Good,Turf,12,10,9.0,10.25,2,830787,5.0,M,8-5,117,2:12.31,132.31,182/10,19.2,89005,27495,500.0,–,73,–,632682,771285.0,76889.0,209943
2015-01-24,NZ,479,618202,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,18,1,4.0,0,0,828922,4.0,C,9-0,126,1:34.11,94.11,59/10,6.9,88918,27227,59375.0,–,110,–,455703,828924.0,460735.0,190222
2015-01-24,NZ,479,618202,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,18,2,10.0,0.1,0.1,805695,5.0,M,8-11,123,1:34.13,94.13,12/1,13.0,91306,21896,19000.0,–,107,–,597619,729149.0,476607.0,172304
2015-01-24,NZ,479,618202,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,18,3,6.0,2,2,878258,4.0,G,8-9,121,1:34.44,94.44,57/10,6.7,81727,13974,9500.0,–,100,–,632831,878257.0,514260.0,225330
2015-01-24,NZ,479,618202,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,18,4,5.0,2.25,0.1,853575,4.0,F,8-7,119,1:34.50,94.50,51/1,52.0,78018,14180,4750.0,–,98,–,678387,627054.0,63261.0,217405
2015-01-24,NZ,479,618202,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,18,5,12.0,2.25,0.1,878255,4.0,F,8-5,117,1:34.50,94.50,24/1,25.0,81648,27173,2375.0,–,96,–,597619,878254.0,459025.0,149499
2015-01-24,NZ,479,618202,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,18,6,17.0,2.5,0.3,870407,5.0,M,8-6,118,1:34.53,94.53,216/10,22.6,80994,28774,1000.0,–,96,–,584449,632822.0,460789.0,216969
2015-01-24,NZ,479,618202,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,18,7,14.0,3,.5,826813,6.0,M,8-9,121,1:34.61,94.61,115/10,12.5,75804,27173,1000.0,–,98,–,597619,826820.0,459025.0,154650
2015-01-24,NZ,479,618202,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,18,8,8.0,3.25,0.2,822032,5.0,G,8-11,123,1:34.69,94.69,50/1,51.0,85942,18952,1000.0,–,99,–,632831,608056.0,500343.0,182007
2015-01-24,NZ,479,618202,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,18,9,7.0,3.5,0.1,878256,5.0,G,8-9,121,1:34.71,94.71,81/10,9.1,77226,13173,1000.0,–,97,–,596550,796679.0,460016.0,215968
2015-01-24,NZ,479,618202,Flat,Group 1,3yo+,1m,8f,1600,1760,Good,Turf,18,10,2.0,4,.5,824935,5.0,M,8-7,119,1:34.78,94.78,42/1,43.0,77257,27346,1000.0,–,94,–,459025,804783.0,511443.0,207712
2015-01-24,NZ,479,618204,Flat,Group 2,3yo+,1m2f,10f,2000,2200,Good,Turf,18,1,5.0,0,0,852225,4.0,G,8-4,116,2:26.65,146.65,17/5F,4.4,84768,27173,59375.0,–,102,–,663655,852227.0,460016.0,166875
2015-01-24,NZ,479,618204,Flat,Group 2,3yo+,1m2f,10f,2000,2200,Good,Turf,18,2,7.0,2,2,823505,5.0,M,8-5,117,2:26.98,146.98,77/10,8.7,81066,25797,19000.0,–,99,–,632682,588367.0,455293.0,186575
2015-01-24,NZ,479,618204,Flat,Group 2,3yo+,1m2f,10f,2000,2200,Good,Turf,18,3,2.0,2.75,.75,873503,6.0,M,8-3,115,2:27.11,147.11,52/1,53.0,77435,29943,9500.0,–,96,–,543146,873504.0,95466.0,223896
2015-01-24,NZ,479,618204,Flat,Group 2,3yo+,1m2f,10f,2000,2200,Good,Turf,18,4,11.0,3.75,1,825403,5.0,G,8-3,115,2:27.28,147.28,79/10,8.9,81727,13974,4750.0,–,94,–,467248,825405.0,462805.0,225194
2015-01-24,NZ,479,618204,Flat,Group 2,3yo+,1m2f,10f,2000,2200,Good,Turf,18,5,12.0,3.75,0.1,830997,5.0,M,8-3,115,2:27.29,147.29,181/10,19.1,89005,27173,2375.0,–,93,–,519564,659897.0,57937.0,237692
2015-01-24,NZ,479,618204,Flat,Group 2,3yo+,1m2f,10f,2000,2200,Good,Turf,18,6,13.0,4,0.2,775586,7.0,G,8-6,118,2:27.35,147.35,42/1,43.0,81648,14180,1000.0,–,96,–,559670,775587.0,21738.0,189363
2015-01-24,NZ,479,618204,Flat,Group 2,3yo+,1m2f,10f,2000,2200,Good,Turf,18,7,10.0,4.25,0.1,830780,5.0,G,8-3,115,2:27.38,147.38,133/10,14.3,78558,6005,1000.0,–,93,–,540336,626865.0,529713.0,209941
2015-01-24,NZ,479,618204,Flat,Group 2,3yo+,1m2f,10f,2000,2200,Good,Turf,18,8,16.0,6,1.75,771101,8.0,G,8-8,120,2:27.65,147.65,55/1,56.0,14720,23804,1000.0,–,94,–,505383,771102.0,457826.0,187628
2015-01-24,NZ,479,618204,Flat,Group 2,3yo+,1m2f,10f,2000,2200,Good,Turf,18,9,15.0,6.25,0.3,853579,6.0,G,8-7,119,2:27.69,147.69,49/10,5.9,91306,27366,1000.0,–,93,–,63261,853580.0,461487.0,188657
2015-01-24,NZ,479,618204,Flat,Group 2,3yo+,1m2f,10f,2000,2200,Good,Turf,18,10,1.0,8,1.75,809056,7.0,G,8-5,117,2:27.98,147.98,50/1,51.0,93790,27446,1000.0,–,87,–,572047,508386.0,300179.0,202459
2015-01-24,NZ,479,618205,Flat,Group 3,3yo,1m,8f,1600,1760,Good,Turf,11,1,5.0,0,0,870417,3.0,F,8-13,125,1:36.40,96.40,11/10F,2.1,14720,13974,20312.5,–,104,–,652247,870418.0,542119.0,181361
2015-01-24,NZ,479,618205,Flat,Group 3,3yo,1m,8f,1600,1760,Good,Turf,11,2,10.0,2,2,875639,3.0,F,8-13,125,1:36.73,96.73,26/5,6.2,77414,18644,6500.0,–,99,–,667782,475369.0,475370.0,224525
2015-01-24,NZ,479,618205,Flat,Group 3,3yo,1m,8f,1600,1760,Good,Turf,11,3,9.0,2.25,0.3,878259,3.0,F,8-13,125,1:36.78,96.78,233/10,24.3,77435,27679,3250.0,–,99,–,673395,878263.0,503034.0,225332
2015-01-24,NZ,479,618205,Flat,Group 3,3yo,1m,8f,1600,1760,Good,Turf,11,4,4.0,3,.75,878084,3.0,F,8-13,125,1:36.90,96.90,48/10,5.8,84768,23268,1625.0,–,97,–,560048,834332.0,455293.0,225276
2015-01-24,NZ,479,618205,Flat,Group 3,3yo,1m,8f,1600,1760,Good,Turf,11,5,2.0,3.25,0.2,873727,3.0,F,8-13,125,1:36.98,96.98,81/10,9.1,89005,13405,812.5,–,97,–,584449,873726.0,303747.0,223964
2015-01-24,NZ,479,618205,Flat,Group 3,3yo,1m,8f,1600,1760,Good,Turf,11,6,6.0,3.5,0.3,878074,3.0,F,8-13,125,1:36.98,96.98,137/10,14.7,91306,29960,500.0,–,96,–,547442,878075.0,75873.0,225271
2015-01-24,NZ,479,618205,Flat,Group 3,3yo,1m,8f,1600,1760,Good,Turf,11,7,3.0,6,2.5,878086,3.0,F,8-13,125,1:37.40,97.40,27/1,28.0,12269,27495,500.0,–,90,–,519564,793884.0,303747.0,225278
2015-01-24,NZ,479,618205,Flat,Group 3,3yo,1m,8f,1600,1760,Good,Turf,11,8,8.0,6.25,0.1,878076,3.0,F,8-13,125,1:37.46,97.46,35/1,36.0,75804,15131,500.0,–,90,–,684715,878077.0,467248.0,225273
2015-01-24,NZ,479,618205,Flat,Group 3,3yo,1m,8f,1600,1760,Good,Turf,11,9,1.0,7.5,1.25,875658,3.0,F,8-13,125,1:37.65,97.65,223/10,23.3,77702,13974,500.0,–,87,–,685249,875659.0,455703.0,181361
2015-01-24,NZ,479,618205,Flat,Group 3,3yo,1m,8f,1600,1760,Good,Turf,11,10,7.0,7.75,0.3,878082,3.0,F,8-13,125,1:37.69,97.69,239/10,24.9,81656,27495,500.0,–,86,–,519564,878083.0,509318.0,226267
2015-03-14,NZ,479,621533,Flat,Group 1,3yo,1m4f,12f,2400,2640,Good To Soft,Turf,15,1,1.0,0,0,880711,3.0,F,8-13,125,2:29.67,149.67,31/10F,4.1,77414,12117,87500.0,–,101,–,597619,880712.0,459025.0,114240
2015-03-14,NZ,479,621533,Flat,Group 1,3yo,1m4f,12f,2400,2640,Good To Soft,Turf,15,2,3.0,.75,.75,870417,3.0,F,8-13,125,2:29.79,149.79,41/10,5.1,14720,13974,28000.0,–,100,–,652247,870418.0,542119.0,181361
2015-03-14,NZ,479,621533,Flat,Group 1,3yo,1m4f,12f,2400,2640,Good To Soft,Turf,15,3,6.0,.75,0.05,876242,3.0,F,8-13,125,2:29.79,149.79,36/5,8.2,75804,27173,14000.0,–,100,–,546212,627033.0,42373.0,86051
2015-03-14,NZ,479,621533,Flat,Group 1,3yo,1m4f,12f,2400,2640,Good To Soft,Turf,15,4,11.0,2.25,1.5,878259,3.0,F,8-13,125,2:30.04,150.04,76/1,77.0,77435,27679,7000.0,–,98,–,673395,878263.0,503034.0,225332
2015-03-14,NZ,479,621533,Flat,Group 1,3yo,1m4f,12f,2400,2640,Good To Soft,Turf,15,5,2.0,3.25,1,873737,3.0,F,8-13,125,2:30.21,150.21,155/10,16.5,12269,27707,3500.0,–,96,–,584449,873736.0,92036.0,223970
2015-03-14,NZ,479,621533,Flat,Group 1,3yo,1m4f,12f,2400,2640,Good To Soft,Turf,15,6,8.0,4,.75,882793,3.0,F,8-13,125,2:30.34,150.34,36/1,37.0,85942,23261,2000.0,–,95,–,547442,882792.0,460016.0,227004
2015-03-14,NZ,479,621533,Flat,Group 1,3yo,1m4f,12f,2400,2640,Good To Soft,Turf,15,7,4.0,5,1,876246,3.0,F,8-13,125,2:30.50,150.50,48/10,5.8,82747,27173,2000.0,–,93,–,597619,876247.0,54708.0,224728
2015-03-14,NZ,479,621533,Flat,Group 1,3yo,1m4f,12f,2400,2640,Good To Soft,Turf,15,8,12.0,5.75,.75,873739,3.0,F,8-13,125,2:30.63,150.63,34/1,35.0,89005,23983,2000.0,–,92,–,520326,873738.0,450464.0,223971
2015-03-14,NZ,479,621533,Flat,Group 1,3yo,1m4f,12f,2400,2640,Good To Soft,Turf,15,9,10.0,6,0.3,876240,3.0,F,8-13,125,2:30.67,150.67,76/10,8.6,88918,17936,2000.0,–,92,–,695767,876241.0,108482.0,224726
2015-03-14,NZ,479,621533,Flat,Group 1,3yo,1m4f,12f,2400,2640,Good To Soft,Turf,15,10,9.0,7,1,876515,3.0,F,8-13,125,2:30.84,150.84,81/1,82.0,77257,17936,2000.0,–,90,–,510503,876516.0,51992.0,227003
2015-10-24,NZ,479,637966,Flat,Group 1,3yo+,1m,8f,1600,1760,Good To Soft,Turf,12,1,4.0,0,0,822032,6.0,G,9-4,130,1:37.81,97.81,159/10,16.9,85942,18952,59375.0,–,111,–,632831,608056.0,500343.0,182007
2015-10-24,NZ,479,637966,Flat,Group 1,3yo+,1m,8f,1600,1760,Good To Soft,Turf,12,2,5.0,1.25,1.25,848075,5.0,G,9-4,130,1:38.02,98.02,49/10,5.9,88918,28057,19000.0,–,108,–,678387,592385.0,63261.0,225193
2015-10-24,NZ,479,637966,Flat,Group 1,3yo+,1m,8f,1600,1760,Good To Soft,Turf,12,3,6.0,2.5,1.25,870417,4.0,F,8-13,125,1:38.23,98.23,54/10,6.4,14720,13974,9500.0,–,100,–,652247,870418.0,542119.0,181361
2015-10-24,NZ,479,637966,Flat,Group 1,3yo+,1m,8f,1600,1760,Good To Soft,Turf,12,4,10.0,2.5,0.1,775598,7.0,G,9-4,130,1:38.24,98.24,77/10,8.7,84768,31375,4750.0,–,105,–,584343,775599.0,450464.0,189368
2015-10-24,NZ,479,637966,Flat,Group 1,3yo+,1m,8f,1600,1760,Good To Soft,Turf,12,5,3.0,3.25,.75,842880,6.0,G,9-4,130,1:38.35,98.35,25/1,26.0,77435,13974,2375.0,–,103,–,523631,842879.0,450464.0,233456
2015-10-24,NZ,479,637966,Flat,Group 1,3yo+,1m,8f,1600,1760,Good To Soft,Turf,12,6,11.0,4,.75,870407,6.0,M,9-0,126,1:38.48,98.48,96/10,10.6,88255,28774,1000.0,–,98,–,584449,632822.0,460789.0,216969
2015-10-24,NZ,479,637966,Flat,Group 1,3yo+,1m,8f,1600,1760,Good To Soft,Turf,12,7,7.0,4.5,0.3,856581,6.0,M,9-1,127,1:38.56,98.56,34/1,35.0,77414,29960,1000.0,–,98,–,474562,856582.0,57937.0,188657
2015-10-24,NZ,479,637966,Flat,Group 1,3yo+,1m,8f,1600,1760,Good To Soft,Turf,12,8,1.0,5.25,.75,822031,6.0,G,9-4,130,1:38.69,98.69,14/5,3.8,81066,25059,1000.0,–,99,–,646651,590341.0,456858.0,208053
2015-10-24,NZ,479,637966,Flat,Group 1,3yo+,1m,8f,1600,1760,Good To Soft,Turf,12,9,9.0,6.5,1.25,847888,7.0,G,9-4,130,1:38.89,98.89,55/1,56.0,82343,15087,1000.0,–,96,–,105326,847889.0,303880.0,228361
2015-10-24,NZ,479,637966,Flat,Group 1,3yo+,1m,8f,1600,1760,Good To Soft,Turf,12,10,8.0,7.5,1,795165,7.0,G,9-4,130,1:39.06,99.06,39/1,40.0,92215,20896,1000.0,–,94,–,63261,795174.0,503034.0,196983
2015-12-05,NZ,479,640903,Flat,Group 1,4yo+,1m,8f,1600,1760,Good,Turf,9,1,4.0,0,0,822032,6.0,G,9-4,130,1:38.73,98.73,102/10,11.2,85942,18952,59375.0,–,108,–,632831,608056.0,500343.0,182007
2015-12-05,NZ,479,640903,Flat,Group 1,4yo+,1m,8f,1600,1760,Good,Turf,9,2,2.0,0.1,0.1,842880,6.0,G,9-4,130,1:38.75,98.75,207/10,21.7,77435,13974,19000.0,–,108,–,523631,842879.0,450464.0,233456
2015-12-05,NZ,479,640903,Flat,Group 1,4yo+,1m,8f,1600,1760,Good,Turf,9,3,9.0,.75,.75,805695,6.0,M,9-0,126,1:38.86,98.86,49/10,5.9,12226,21896,9500.0,–,102,–,597619,729149.0,476607.0,172304
2015-12-05,NZ,479,640903,Flat,Group 1,4yo+,1m,8f,1600,1760,Good,Turf,9,4,1.0,1,0.2,906030,5.0,M,9-0,126,1:38.90,98.90,219/10,22.9,95024,28370,4750.0,–,102,–,720803,906029.0,75930.0,235249
2015-12-05,NZ,479,640903,Flat,Group 1,4yo+,1m,8f,1600,1760,Good,Turf,9,5,6.0,1.75,.75,775598,7.0,G,9-4,130,1:39.02,99.02,79/10,8.9,75804,31375,2375.0,–,104,–,584343,775599.0,450464.0,189368
2015-12-05,NZ,479,640903,Flat,Group 1,4yo+,1m,8f,1600,1760,Good,Turf,9,6,7.0,2,0.1,853391,5.0,G,9-4,130,1:39.08,99.08,7/10F,1.7,77226,13973,1000.0,–,104,–,597619,853390.0,63261.0,198995
